2024-12-13 09:09:57,667:tensorflow_utils:generator_first_4/gen1_d3_conv2d_11/BiasAdd[None, 384, 384, 3]
2024-12-13 09:09:57,669:tensorflow_utils:generator_first_4/gen1_d3_deconv2d/BiasAdd[None, 24, 24, 512]
2024-12-13 09:09:57,670:tensorflow_utils:generator_first_4/gen1_d3_split_1[None, 24, 24, 512]
2024-12-13 09:09:57,672:tensorflow_utils:generator_first_4/d3_split_2[None, 24, 24, 512]
2024-12-13 09:09:57,745:tensorflow_utils:generator_first_4/gen1_d4_deconv2d/BiasAdd[None, 48, 48, 256]
2024-12-13 09:09:57,746:tensorflow_utils:generator_first_4/gen1_d4_split[None, 48, 48, 256]
2024-12-13 09:09:57,819:tensorflow_utils:generator_first_4/gen1_d4_conv2d_11/BiasAdd[None, 384, 384, 3]
2024-12-13 09:09:57,821:tensorflow_utils:generator_first_4/gen1_d5_deconv2d/BiasAdd[None, 96, 96, 128]
2024-12-13 09:09:57,822:tensorflow_utils:generator_first_4/gen1_d5_split[None, 96, 96, 128]
2024-12-13 09:09:57,896:tensorflow_utils:generator_first_4/gen1_d6_deconv2d/BiasAdd[None, 192, 192, 64]
2024-12-13 09:09:57,919:tensorflow_utils:generator_first_4/gen1_d7_deconv2d/BiasAdd[None, 384, 384, 3]
